repository,local_dir,status,seconds,size_bytes,size_human,timestamp,error
git@github.com:awsdocs/amazon-s3-developer-guide.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/awsdocs__amazon-s3-developer-guide,cloned,1.3,291707,284.9KB,2026-09-03T23:55:00,
git@github.com:awsdocs/aws-doc-sdk-examples.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/awsdocs__aws-doc-sdk-examples,cloned,8.6,23777578,22.7MB,2026-09-03T23:55:09,
git@github.com:awslabs/amazon-kinesis-client.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/awslabs__amazon-kinesis-client,cloned,2.6,1794976,1.7MB,2026-09-03T23:55:11,
git@github.com:baidu/Jprotobuf-rpc-socket.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/baidu__Jprotobuf-rpc-socket,cloned,1.4,676496,660.6KB,2026-09-03T23:55:13,
git@github.com:cloudfoundry/cf-java-client.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/cloudfoundry__cf-java-client,cloned,3.0,10886930,10.4MB,2026-09-03T23:55:15,
git@github.com:cloudfoundry/java-buildpack-dependency-builder.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/cloudfoundry__java-buildpack-dependency-builder,cloned,1.4,944946,922.8KB,2026-09-03T23:55:17,
git@github.com:cloudfoundry/uaa.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/cloudfoundry__uaa,cloned,9.0,24035938,22.9MB,2026-09-03T23:55:26,
git@github.com:eclipse/aCute.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__aCute,cloned,1.4,587087,573.3KB,2026-09-03T23:55:27,
git@github.com:eclipse/acceleo.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__acceleo,failed,0.8,0,0.0B,2026-09-03T23:55:28,"Cloning into '/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__acceleo'...
remote: Repository not found.
fatal: repository 'https://github.com/eclipse/acceleo.git/' not found"
git@github.com:eclipse/birt.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__birt,cloned,10.3,59171666,56.4MB,2026-09-03T23:55:38,
git@github.com:eclipse/bpmn2-modeler.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__bpmn2-modeler,failed,0.8,0,0.0B,2026-09-03T23:55:39,"Cloning into '/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__bpmn2-modeler'...
remote: Repository not found.
fatal: repository 'https://github.com/eclipse/bpmn2-modeler.git/' not found"
git@github.com:eclipse/buildship.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__buildship,cloned,2.4,6226806,5.9MB,2026-09-03T23:55:41,
git@github.com:eclipse/californium.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__californium,cloned,2.2,7977506,7.6MB,2026-09-03T23:55:44,
git@github.com:eclipse/ceylon.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__ceylon,cloned,6.8,43253506,41.2MB,2026-09-03T23:55:50,
git@github.com:eclipse/cft.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__cft,cloned,1.4,649350,634.1KB,2026-09-03T23:55:52,
git@github.com:eclipse/che-ls-jdt.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__che-ls-jdt,cloned,1.3,294726,287.8KB,2026-09-03T23:55:53,
git@github.com:eclipse/che.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__che,cloned,18.2,45424057,43.3MB,2026-09-03T23:56:11,
git@github.com:eclipse/concierge.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__concierge,cloned,1.5,569147,555.8KB,2026-09-03T23:56:13,
git@github.com:eclipse/corrosion.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__corrosion,cloned,1.3,387724,378.6KB,2026-09-03T23:56:14,
git@github.com:eclipse/dawnsci.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__dawnsci,cloned,1.6,2426263,2.3MB,2026-09-03T23:56:16,
git@github.com:eclipse/ditto.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__ditto,cloned,8.3,37357529,35.6MB,2026-09-03T23:56:24,
git@github.com:eclipse/dltk.core.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__dltk.core,failed,1.0,0,0.0B,2026-09-03T23:56:25,"Cloning into '/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__dltk.core'...
remote: Repository not found.
fatal: repository 'https://github.com/eclipse/dltk.core.git/' not found"
git@github.com:eclipse/eavp.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__eavp,cloned,3.1,1497235,1.4MB,2026-09-03T23:56:28,
git@github.com:eclipse/eclipse-collections.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__eclipse-collections,cloned,2.0,5015190,4.8MB,2026-09-03T23:56:30,
git@github.com:eclipse/eclipse.jdt.core.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__eclipse.jdt.core,failed,0.7,0,0.0B,2026-09-03T23:56:31,"Cloning into '/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__eclipse.jdt.core'...
remote: Repository not found.
fatal: repository 'https://github.com/eclipse/eclipse.jdt.core.git/' not found"
git@github.com:eclipse/eclipse.jdt.ls.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__eclipse.jdt.ls,cloned,1.9,4665076,4.4MB,2026-09-03T23:56:33,
git@github.com:eclipse/eclipse.platform.swt.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__eclipse.platform.swt,failed,0.7,0,0.0B,2026-09-03T23:56:34,"Cloning into '/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__eclipse.platform.swt'...
remote: Repository not found.
fatal: repository 'https://github.com/eclipse/eclipse.platform.swt.git/' not found"
git@github.com:eclipse/eclipse.platform.ui.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__eclipse.platform.ui,failed,0.8,0,0.0B,2026-09-03T23:56:34,"Cloning into '/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__eclipse.platform.ui'...
remote: Repository not found.
fatal: repository 'https://github.com/eclipse/eclipse.platform.ui.git/' not found"
git@github.com:eclipse/egit-github.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__egit-github,failed,0.7,0,0.0B,2026-09-03T23:56:35,"Cloning into '/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__egit-github'...
remote: Repository not found.
fatal: repository 'https://github.com/eclipse/egit-github.git/' not found"
git@github.com:eclipse/egit.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__egit,failed,0.7,0,0.0B,2026-09-03T23:56:36,"Cloning into '/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__egit'...
remote: Repository not found.
fatal: repository 'https://github.com/eclipse/egit.git/' not found"
git@github.com:eclipse/elk.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__elk,cloned,2.1,4189624,4.0MB,2026-09-03T23:56:38,
git@github.com:eclipse/gef-legacy.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__gef-legacy,cloned,2.0,7219882,6.9MB,2026-09-03T23:56:40,
git@github.com:eclipse/gef.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__gef,cloned,2.2,8670226,8.3MB,2026-09-03T23:56:42,
git@github.com:eclipse/gemoc-studio.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__gemoc-studio,cloned,1.4,823454,804.2KB,2026-09-03T23:56:43,
git@github.com:eclipse/golo-lang.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__golo-lang,cloned,1.6,2930713,2.8MB,2026-09-03T23:56:45,
git@github.com:eclipse/hawkbit-extensions.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__hawkbit-extensions,cloned,1.3,188868,184.4KB,2026-09-03T23:56:46,
git@github.com:eclipse/hawkbit.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__hawkbit,cloned,3.0,11801870,11.3MB,2026-09-03T23:56:49,
git@github.com:eclipse/hono.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__hono,cloned,2.8,16024980,15.3MB,2026-09-03T23:56:52,
git@github.com:eclipse/ice.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__ice,cloned,2.0,6915919,6.6MB,2026-09-03T23:56:54,
git@github.com:eclipse/january.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__january,cloned,1.5,1869333,1.8MB,2026-09-03T23:56:56,
git@github.com:eclipse/jetty.project.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__jetty.project,cloned,13.7,112129554,106.9MB,2026-09-03T23:57:09,
git@github.com:eclipse/jgit.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__jgit,failed,0.9,0,0.0B,2026-09-03T23:57:10,"Cloning into '/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__jgit'...
remote: Repository not found.
fatal: repository 'https://github.com/eclipse/jgit.git/' not found"
git@github.com:eclipse/jnosql-diana-driver.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__jnosql-diana-driver,cloned,2.3,7318186,7.0MB,2026-09-03T23:57:13,
git@github.com:eclipse/jnosql.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__jnosql,cloned,3.4,12788457,12.2MB,2026-09-03T23:57:16,
git@github.com:eclipse/kapua.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__kapua,cloned,5.3,35780952,34.1MB,2026-09-03T23:57:21,
git@github.com:eclipse/kura.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__kura,cloned,7.1,22875178,21.8MB,2026-09-03T23:57:28,
git@github.com:eclipse/leshan.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__leshan,cloned,2.1,5174070,4.9MB,2026-09-03T23:57:30,
git@github.com:eclipse/linuxtools.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__linuxtools,failed,0.8,0,0.0B,2026-09-03T23:57:31,"Cloning into '/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__linuxtools'...
remote: Repository not found.
fatal: repository 'https://github.com/eclipse/linuxtools.git/' not found"
git@github.com:eclipse/lsp4j.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__lsp4j,cloned,1.7,1574736,1.5MB,2026-09-03T23:57:33,
git@github.com:eclipse/m2e-core.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__m2e-core,failed,0.7,0,0.0B,2026-09-03T23:57:34,"Cloning into '/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__m2e-core'...
remote: Repository not found.
fatal: repository 'https://github.com/eclipse/m2e-core.git/' not found"
git@github.com:eclipse/microprofile-opentracing.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__microprofile-opentracing,cloned,1.3,364527,356.0KB,2026-09-03T23:57:35,
git@github.com:eclipse/milo.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__milo,cloned,2.8,8450609,8.1MB,2026-09-03T23:57:38,
git@github.com:eclipse/n4js.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__n4js,cloned,3.9,9227965,8.8MB,2026-09-03T23:57:42,
git@github.com:eclipse/nebula.widgets.nattable.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__nebula.widgets.nattable,failed,0.7,0,0.0B,2026-09-03T23:57:42,"Cloning into '/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__nebula.widgets.nattable'...
remote: Repository not found.
fatal: repository 'https://github.com/eclipse/nebula.widgets.nattable.git/' not found"
git@github.com:eclipse/openj9.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__openj9,cloned,23.1,45452547,43.3MB,2026-09-03T23:58:05,
git@github.com:eclipse/org.aspectj.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__org.aspectj,cloned,5.9,11236561,10.7MB,2026-09-03T23:58:11,
git@github.com:eclipse/orion.server.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__orion.server,cloned,3.5,7226533,6.9MB,2026-09-03T23:58:15,
git@github.com:eclipse/packagedrone.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__packagedrone,cloned,1.3,1235531,1.2MB,2026-09-03T23:58:16,
git@github.com:eclipse/paho.mqtt.java.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__paho.mqtt.java,cloned,1.5,1863676,1.8MB,2026-09-03T23:58:18,
git@github.com:eclipse/rap.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__rap,failed,0.8,0,0.0B,2026-09-03T23:58:19,"Cloning into '/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__rap'...
remote: Repository not found.
fatal: repository 'https://github.com/eclipse/rap.git/' not found"
git@github.com:eclipse/rdf4j.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__rdf4j,cloned,11.4,34680619,33.1MB,2026-09-03T23:58:30,
git@github.com:eclipse/reddeer.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__reddeer,cloned,1.8,4945700,4.7MB,2026-09-03T23:58:32,
git@github.com:eclipse/smarthome.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__smarthome,cloned,2.9,14680091,14.0MB,2026-09-03T23:58:35,
git@github.com:eclipse/texlipse.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__texlipse,cloned,1.4,548081,535.2KB,2026-09-03T23:58:36,
git@github.com:eclipse/thym.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__thym,cloned,1.3,564123,550.9KB,2026-09-03T23:58:37,
git@github.com:eclipse/titan.EclipsePlug-ins.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__titan.EclipsePlug-ins,failed,0.8,0,0.0B,2026-09-03T23:58:38,"Cloning into '/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__titan.EclipsePlug-ins'...
remote: Repository not found.
fatal: repository 'https://github.com/eclipse/titan.EclipsePlug-ins.git/' not found"
git@github.com:eclipse/triquetrum.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__triquetrum,cloned,1.5,962139,939.6KB,2026-09-03T23:58:40,
git@github.com:eclipse/tycho.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__tycho,cloned,3.6,14398221,13.7MB,2026-09-03T23:58:43,
git@github.com:eclipse/vorto.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__vorto,cloned,4.3,6877321,6.6MB,2026-09-03T23:58:48,
git@github.com:eclipse/webtools.sourceediting.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__webtools.sourceediting,failed,0.8,0,0.0B,2026-09-03T23:58:48,"Cloning into '/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__webtools.sourceediting'...
remote: Repository not found.
fatal: repository 'https://github.com/eclipse/webtools.sourceediting.git/' not found"
git@github.com:eclipse/xsemantics.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__xsemantics,cloned,2.9,3257226,3.1MB,2026-09-03T23:58:51,
git@github.com:eclipse/xtext-core.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__xtext-core,cloned,7.9,14134976,13.5MB,2026-09-03T23:58:59,
git@github.com:eclipse/xtext-eclipse.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__xtext-eclipse,cloned,9.4,17356054,16.6MB,2026-09-03T23:59:09,
git@github.com:eclipse/xtext-extras.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__xtext-extras,cloned,10.2,12708861,12.1MB,2026-09-03T23:59:19,
git@github.com:eclipse/xtext-idea.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__xtext-idea,cloned,1.4,1913980,1.8MB,2026-09-03T23:59:20,
git@github.com:eclipse/xtext-lib.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__xtext-lib,cloned,1.4,1390851,1.3MB,2026-09-03T23:59:22,
git@github.com:eclipse/xtext-web.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__xtext-web,cloned,1.6,1298041,1.2MB,2026-09-03T23:59:23,
git@github.com:eclipse/xtext-xtend.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/eclipse__xtext-xtend,cloned,2.7,8936006,8.5MB,2026-09-03T23:59:26,
git@github.com:epam/DLab.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/epam__DLab,failed,0.8,0,0.0B,2026-09-03T23:59:27,"Cloning into '/Users/praffulg/Downloads/Neelam paper/cache/repos/epam__DLab'...
remote: Repository not found.
fatal: repository 'https://github.com/epam/DLab.git/' not found"
git@github.com:epam/JDI.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/epam__JDI,cloned,2.0,3285273,3.1MB,2026-09-03T23:59:29,
git@github.com:epam/NGB.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/epam__NGB,cloned,2.5,7160821,6.8MB,2026-09-03T23:59:31,
git@github.com:epam/Wilma.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/epam__Wilma,cloned,1.4,1911156,1.8MB,2026-09-03T23:59:33,
git@github.com:facebook/buck.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/facebook__buck,cloned,13.4,63278165,60.3MB,2026-09-03T23:59:46,
git@github.com:facebook/facebook-android-sdk.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/facebook__facebook-android-sdk,cloned,2.0,5042762,4.8MB,2026-09-03T23:59:48,
git@github.com:facebook/facebook-java-business-sdk.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/facebook__facebook-java-business-sdk,cloned,1.4,934286,912.4KB,2026-09-03T23:59:50,
git@github.com:facebook/fresco.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/facebook__fresco,cloned,2.5,10217447,9.7MB,2026-09-03T23:59:52,
git@github.com:facebook/litho.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/facebook__litho,cloned,8.2,47837784,45.6MB,2026-09-04T00:00:00,
git@github.com:google/ExoPlayer.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__ExoPlayer,cloned,6.3,43689547,41.7MB,2026-09-04T00:00:07,
git@github.com:google/MOE.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__MOE,cloned,1.4,607215,593.0KB,2026-09-04T00:00:08,
git@github.com:google/agera.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__agera,cloned,1.3,274296,267.9KB,2026-09-04T00:00:09,
git@github.com:google/auto.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__auto,cloned,3.1,10937312,10.4MB,2026-09-04T00:00:13,
git@github.com:google/binnavi.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__binnavi,cloned,1.7,1002984,979.5KB,2026-09-04T00:00:14,
git@github.com:google/blockly-android.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__blockly-android,cloned,1.6,1710259,1.6MB,2026-09-04T00:00:16,
git@github.com:google/caja.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__caja,cloned,2.1,4286022,4.1MB,2026-09-04T00:00:18,
git@github.com:google/caliper.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__caliper,cloned,1.6,1081617,1.0MB,2026-09-04T00:00:20,
git@github.com:google/closure-compiler.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__closure-compiler,cloned,12.3,31666919,30.2MB,2026-09-04T00:00:32,
git@github.com:google/closure-stylesheets.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__closure-stylesheets,cloned,1.4,671825,656.1KB,2026-09-04T00:00:33,
git@github.com:google/closure-templates.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__closure-templates,cloned,2.9,11773422,11.2MB,2026-09-04T00:00:36,
git@github.com:google/conscrypt.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__conscrypt,cloned,2.1,4824665,4.6MB,2026-09-04T00:00:38,
git@github.com:google/copybara.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__copybara,cloned,2.2,5928748,5.7MB,2026-09-04T00:00:41,
git@github.com:google/error-prone-javac.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__error-prone-javac,cloned,46.0,81890730,78.1MB,2026-09-04T00:01:26,
git@github.com:google/error-prone.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__error-prone,cloned,4.5,23701407,22.6MB,2026-09-04T00:01:31,
git@github.com:google/gcm.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__gcm,cloned,1.2,171211,167.2KB,2026-09-04T00:01:32,
git@github.com:google/gdata-java-client.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__gdata-java-client,cloned,1.4,941215,919.2KB,2026-09-04T00:01:34,
git@github.com:google/gitiles.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__gitiles,cloned,1.5,1437536,1.4MB,2026-09-04T00:01:35,
git@github.com:google/google-authenticator.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__google-authenticator,cloned,1.2,165851,162.0KB,2026-09-04T00:01:36,
git@github.com:google/google-java-format.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__google-java-format,cloned,1.5,1517075,1.4MB,2026-09-04T00:01:38,
git@github.com:google/gtfs-realtime-bindings.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__gtfs-realtime-bindings,cloned,1.3,208635,203.7KB,2026-09-04T00:01:39,
git@github.com:google/guava.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__guava,cloned,6.7,39861190,38.0MB,2026-09-04T00:01:46,
git@github.com:google/guice.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__guice,cloned,3.5,11213745,10.7MB,2026-09-04T00:01:49,
git@github.com:google/hover.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__hover,cloned,1.2,239290,233.7KB,2026-09-04T00:01:50,
git@github.com:google/j2cl.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__j2cl,cloned,5.2,25579015,24.4MB,2026-09-04T00:01:56,
git@github.com:google/j2objc.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__j2objc,cloned,3.1,11190991,10.7MB,2026-09-04T00:01:59,
git@github.com:google/jimfs.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__jimfs,cloned,1.6,1833003,1.7MB,2026-09-04T00:02:00,
git@github.com:google/jsinterop-generator.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__jsinterop-generator,cloned,1.3,452972,442.4KB,2026-09-04T00:02:02,
git@github.com:google/nomulus.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__nomulus,cloned,3.8,14555376,13.9MB,2026-09-04T00:02:05,
git@github.com:google/physical-web.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__physical-web,cloned,1.4,1130740,1.1MB,2026-09-04T00:02:07,
git@github.com:google/protobuf-dt.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__protobuf-dt,cloned,1.5,1490380,1.4MB,2026-09-04T00:02:08,
git@github.com:google/rejoiner.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__rejoiner,cloned,1.3,406421,396.9KB,2026-09-04T00:02:10,
git@github.com:google/ringdroid.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__ringdroid,cloned,1.2,90572,88.4KB,2026-09-04T00:02:11,
git@github.com:google/sagetv.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__sagetv,cloned,1.5,1310516,1.2MB,2026-09-04T00:02:12,
git@github.com:google/tink.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__tink,cloned,3.1,14184425,13.5MB,2026-09-04T00:02:15,
git@github.com:google/volley.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/google__volley,cloned,1.3,1039054,1014.7KB,2026-09-04T00:02:17,
git@github.com:linkedin/ambry.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/linkedin__ambry,cloned,8.9,13200340,12.6MB,2026-09-04T00:02:26,
git@github.com:linkedin/cruise-control.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/linkedin__cruise-control,cloned,1.7,3845743,3.7MB,2026-09-04T00:02:27,
git@github.com:linkedin/li-apache-kafka-clients.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/linkedin__li-apache-kafka-clients,cloned,1.3,380513,371.6KB,2026-09-04T00:02:29,
git@github.com:linkedin/parseq.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/linkedin__parseq,cloned,1.4,1126675,1.1MB,2026-09-04T00:02:30,
git@github.com:linkedin/pygradle.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/linkedin__pygradle,cloned,1.3,829658,810.2KB,2026-09-04T00:02:31,
git@github.com:linkedin/rest.li.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/linkedin__rest.li,cloned,3.5,8514528,8.1MB,2026-09-04T00:02:35,
git@github.com:oracle/fastr.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/oracle__fastr,cloned,7.6,40986561,39.1MB,2026-09-04T00:02:42,
git@github.com:oracle/graal.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/oracle__graal,cloned,22.2,177021224,168.8MB,2026-09-04T00:03:05,
git@github.com:oracle/oci-java-sdk.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/oracle__oci-java-sdk,cloned,7.9,35712451,34.1MB,2026-09-04T00:03:12,
git@github.com:oracle/opengrok.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/oracle__opengrok,cloned,29.1,64402140,61.4MB,2026-09-04T00:03:42,
git@github.com:oracle/pgql-lang.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/oracle__pgql-lang,cloned,1.5,1934997,1.8MB,2026-09-04T00:03:43,
git@github.com:oracle/soda-for-java.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/oracle__soda-for-java,cloned,1.3,329241,321.5KB,2026-09-04T00:03:44,
git@github.com:oracle/visualvm.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/oracle__visualvm,cloned,5.5,29381351,28.0MB,2026-09-04T00:03:50,
git@github.com:oracle/weblogic-kubernetes-operator.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/oracle__weblogic-kubernetes-operator,cloned,24.4,117476486,112.0MB,2026-09-04T00:04:14,
git@github.com:oracle/weblogic-monitoring-exporter.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/oracle__weblogic-monitoring-exporter,cloned,1.4,750533,732.9KB,2026-09-04T00:04:16,
git@github.com:rabbitmq/rabbitmq-java-client.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/rabbitmq__rabbitmq-java-client,cloned,3.6,13204201,12.6MB,2026-09-04T00:04:19,
git@github.com:rabbitmq/rabbitmq-jms-client.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/rabbitmq__rabbitmq-jms-client,cloned,2.0,3720484,3.5MB,2026-09-04T00:04:21,
git@github.com:reactor/reactive-streams-commons.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/reactor__reactive-streams-commons,cloned,1.3,812375,793.3KB,2026-09-04T00:04:23,
git@github.com:reactor/reactor-core.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/reactor__reactor-core,cloned,2.3,8261545,7.9MB,2026-09-04T00:04:25,
git@github.com:reactor/reactor-kafka.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/reactor__reactor-kafka,cloned,1.4,650776,635.5KB,2026-09-04T00:04:26,
