instance_id,sample_id,smell,type,code_name,repository,commit_hash,path,start_line,end_line,link,is_from_industry_relevant_project_raw,n_reviewers,severity_consensus,severity_tied,severity_values_seen
6567017::long method,6567017,long method,function,org.eclipse.jface.viewers.SWTFocusCellManager.SWTFocusCellManager ColumnViewer|FocusCellHighlighter|CellNavigationStrategy,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.jface/src/org/eclipse/jface/viewers/SWTFocusCellManager.java,58,69,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.jface/src/org/eclipse/jface/viewers/SWTFocusCellManager.java/#L58-L69,1,1,none,False,none
6568804::blob,6568804,blob,class,org.eclipse.e4.ui.workbench.renderers.swt.ElementReferenceRenderer,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/ElementReferenceRenderer.java,34,185,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/ElementReferenceRenderer.java/#L34-L185,1,1,none,False,none
6568804::data class,6568804,data class,class,org.eclipse.e4.ui.workbench.renderers.swt.ElementReferenceRenderer,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/ElementReferenceRenderer.java,34,185,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/ElementReferenceRenderer.java/#L34-L185,1,1,none,False,none
6569509::feature envy,6569509,feature envy,function,org.eclipse.xtext.web.example.entities.ide.contentassist.antlr.internal.InternalEntitiesParser#rule__XSynchronizedExpression__Group__1,git@github.com:eclipse/xtext-web.git,ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49,/org.eclipse.xtext.web.example.entities.ide/src-gen/org/eclipse/xtext/web/example/entities/ide/contentassist/antlr/internal/InternalEntitiesParser.java,44613,44645,https://github.com/eclipse/xtext-web/blob/ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49/org.eclipse.xtext.web.example.entities.ide/src-gen/org/eclipse/xtext/web/example/entities/ide/contentassist/antlr/internal/InternalEntitiesParser.java/#L44613-L44645,0,1,none,False,none
6569509::long method,6569509,long method,function,org.eclipse.xtext.web.example.entities.ide.contentassist.antlr.internal.InternalEntitiesParser#rule__XSynchronizedExpression__Group__1,git@github.com:eclipse/xtext-web.git,ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49,/org.eclipse.xtext.web.example.entities.ide/src-gen/org/eclipse/xtext/web/example/entities/ide/contentassist/antlr/internal/InternalEntitiesParser.java,44613,44645,https://github.com/eclipse/xtext-web/blob/ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49/org.eclipse.xtext.web.example.entities.ide/src-gen/org/eclipse/xtext/web/example/entities/ide/contentassist/antlr/internal/InternalEntitiesParser.java/#L44613-L44645,0,1,none,False,none
6569900::blob,6569900,blob,class,org.eclipse.rap.demo.DemoChartViewPart,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/examples/org.eclipse.rap.demo/src/org/eclipse/rap/demo/DemoChartViewPart.java,22,110,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/examples/org.eclipse.rap.demo/src/org/eclipse/rap/demo/DemoChartViewPart.java/#L22-L110,1,1,none,False,none
6569900::data class,6569900,data class,class,org.eclipse.rap.demo.DemoChartViewPart,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/examples/org.eclipse.rap.demo/src/org/eclipse/rap/demo/DemoChartViewPart.java,22,110,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/examples/org.eclipse.rap.demo/src/org/eclipse/rap/demo/DemoChartViewPart.java/#L22-L110,1,1,none,False,none
6571650::blob,6571650,blob,class,org.eclipse.rap.rwt.apache.batik.util.io.ASCIIDecoder,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.rwt/css/org/eclipse/rap/rwt/apache/batik/util/io/ASCIIDecoder.java,30,56,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.rwt/css/org/eclipse/rap/rwt/apache/batik/util/io/ASCIIDecoder.java/#L30-L56,1,1,none,False,none
6571650::data class,6571650,data class,class,org.eclipse.rap.rwt.apache.batik.util.io.ASCIIDecoder,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.rwt/css/org/eclipse/rap/rwt/apache/batik/util/io/ASCIIDecoder.java,30,56,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.rwt/css/org/eclipse/rap/rwt/apache/batik/util/io/ASCIIDecoder.java/#L30-L56,1,1,none,False,none
6571793::blob,6571793,blob,class,org.eclipse.jface.internal.databinding.swt.ControlTooltipTextProperty,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.jface.databinding/src/org/eclipse/jface/internal/databinding/swt/ControlTooltipTextProperty.java,20,32,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.jface.databinding/src/org/eclipse/jface/internal/databinding/swt/ControlTooltipTextProperty.java/#L20-L32,1,1,none,False,none
6571793::data class,6571793,data class,class,org.eclipse.jface.internal.databinding.swt.ControlTooltipTextProperty,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.jface.databinding/src/org/eclipse/jface/internal/databinding/swt/ControlTooltipTextProperty.java,20,32,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.jface.databinding/src/org/eclipse/jface/internal/databinding/swt/ControlTooltipTextProperty.java/#L20-L32,1,1,none,False,none
6571855::blob,6571855,blob,class,org.eclipse.ui.internal.preferences.WorkbenchPreferenceExtensionNode,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/preferences/WorkbenchPreferenceExtensionNode.java,33,255,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/preferences/WorkbenchPreferenceExtensionNode.java/#L33-L255,1,3,major,False,"none,major"
6571855::data class,6571855,data class,class,org.eclipse.ui.internal.preferences.WorkbenchPreferenceExtensionNode,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/preferences/WorkbenchPreferenceExtensionNode.java,33,255,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/preferences/WorkbenchPreferenceExtensionNode.java/#L33-L255,1,3,minor,False,"minor,critical"
6572017::blob,6572017,blob,class,org.eclipse.swt.widgets.Label,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.rwt/src/org/eclipse/swt/widgets/Label.java,70,358,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.rwt/src/org/eclipse/swt/widgets/Label.java/#L70-L358,1,1,none,False,none
6572017::data class,6572017,data class,class,org.eclipse.swt.widgets.Label,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.rwt/src/org/eclipse/swt/widgets/Label.java,70,358,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.rwt/src/org/eclipse/swt/widgets/Label.java/#L70-L358,1,1,none,False,none
6573661::blob,6573661,blob,class,org.eclipse.ui.internal.ViewerActionBuilder,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ViewerActionBuilder.java,32,198,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ViewerActionBuilder.java/#L32-L198,1,1,none,False,none
6573661::data class,6573661,data class,class,org.eclipse.ui.internal.ViewerActionBuilder,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ViewerActionBuilder.java,32,198,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ViewerActionBuilder.java/#L32-L198,1,1,none,False,none
6573709::blob,6573709,blob,class,org.eclipse.ui.IViewReference,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/IViewReference.java,22,45,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/IViewReference.java/#L22-L45,1,3,none,False,none
6573709::data class,6573709,data class,class,org.eclipse.ui.IViewReference,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/IViewReference.java,22,45,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/IViewReference.java/#L22-L45,1,3,minor,False,"none,minor"
6577272::feature envy,6577272,feature envy,function,org.eclipse.xtext.web.example.entities.parser.antlr.internal.InternalEntitiesParser#entryRuleXMultiplicativeExpression,git@github.com:eclipse/xtext-web.git,ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49,/org.eclipse.xtext.web.example.entities/src-gen/org/eclipse/xtext/web/example/entities/parser/antlr/internal/InternalEntitiesParser.java,5034,5068,https://github.com/eclipse/xtext-web/blob/ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49/org.eclipse.xtext.web.example.entities/src-gen/org/eclipse/xtext/web/example/entities/parser/antlr/internal/InternalEntitiesParser.java/#L5034-L5068,0,2,none,False,none
6577272::long method,6577272,long method,function,org.eclipse.xtext.web.example.entities.parser.antlr.internal.InternalEntitiesParser#entryRuleXMultiplicativeExpression,git@github.com:eclipse/xtext-web.git,ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49,/org.eclipse.xtext.web.example.entities/src-gen/org/eclipse/xtext/web/example/entities/parser/antlr/internal/InternalEntitiesParser.java,5034,5068,https://github.com/eclipse/xtext-web/blob/ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49/org.eclipse.xtext.web.example.entities/src-gen/org/eclipse/xtext/web/example/entities/parser/antlr/internal/InternalEntitiesParser.java/#L5034-L5068,0,2,minor,False,minor
6577681::feature envy,6577681,feature envy,function,org.eclipse.swt.custom.ScrolledComposite#setShowFocusedControl boolean,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.rwt/src/org/eclipse/swt/custom/ScrolledComposite.java,513,524,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.rwt/src/org/eclipse/swt/custom/ScrolledComposite.java/#L513-L524,1,1,none,False,none
6577681::long method,6577681,long method,function,org.eclipse.swt.custom.ScrolledComposite#setShowFocusedControl boolean,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.rwt/src/org/eclipse/swt/custom/ScrolledComposite.java,513,524,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.rwt/src/org/eclipse/swt/custom/ScrolledComposite.java/#L513-L524,1,1,none,False,none
6578382::feature envy,6578382,feature envy,function,org.eclipse.xtext.web.example.entities.ide.contentassist.antlr.internal.InternalEntitiesLexer#mT__66,git@github.com:eclipse/xtext-web.git,ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49,/org.eclipse.xtext.web.example.entities.ide/src-gen/org/eclipse/xtext/web/example/entities/ide/contentassist/antlr/internal/InternalEntitiesLexer.java,1210,1227,https://github.com/eclipse/xtext-web/blob/ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49/org.eclipse.xtext.web.example.entities.ide/src-gen/org/eclipse/xtext/web/example/entities/ide/contentassist/antlr/internal/InternalEntitiesLexer.java/#L1210-L1227,0,1,none,False,none
6578382::long method,6578382,long method,function,org.eclipse.xtext.web.example.entities.ide.contentassist.antlr.internal.InternalEntitiesLexer#mT__66,git@github.com:eclipse/xtext-web.git,ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49,/org.eclipse.xtext.web.example.entities.ide/src-gen/org/eclipse/xtext/web/example/entities/ide/contentassist/antlr/internal/InternalEntitiesLexer.java,1210,1227,https://github.com/eclipse/xtext-web/blob/ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49/org.eclipse.xtext.web.example.entities.ide/src-gen/org/eclipse/xtext/web/example/entities/ide/contentassist/antlr/internal/InternalEntitiesLexer.java/#L1210-L1227,0,1,none,False,none
6578481::blob,6578481,blob,class,org.eclipse.xtext.web.example.entities.parser.antlr.internal.InternalEntitiesParser.DFA93,git@github.com:eclipse/xtext-web.git,ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49,/org.eclipse.xtext.web.example.entities/src-gen/org/eclipse/xtext/web/example/entities/parser/antlr/internal/InternalEntitiesParser.java,23104,23611,https://github.com/eclipse/xtext-web/blob/ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49/org.eclipse.xtext.web.example.entities/src-gen/org/eclipse/xtext/web/example/entities/parser/antlr/internal/InternalEntitiesParser.java/#L23104-L23611,0,1,none,False,none
6578481::data class,6578481,data class,class,org.eclipse.xtext.web.example.entities.parser.antlr.internal.InternalEntitiesParser.DFA93,git@github.com:eclipse/xtext-web.git,ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49,/org.eclipse.xtext.web.example.entities/src-gen/org/eclipse/xtext/web/example/entities/parser/antlr/internal/InternalEntitiesParser.java,23104,23611,https://github.com/eclipse/xtext-web/blob/ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49/org.eclipse.xtext.web.example.entities/src-gen/org/eclipse/xtext/web/example/entities/parser/antlr/internal/InternalEntitiesParser.java/#L23104-L23611,0,1,none,False,none
6578541::blob,6578541,blob,class,org.eclipse.ui.internal.AbstractPartSelectionTracker,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/AbstractPartSelectionTracker.java,24,167,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/AbstractPartSelectionTracker.java/#L24-L167,1,2,minor,False,minor
6578541::data class,6578541,data class,class,org.eclipse.ui.internal.AbstractPartSelectionTracker,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/AbstractPartSelectionTracker.java,24,167,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/AbstractPartSelectionTracker.java/#L24-L167,1,2,none,False,none
6579063::feature envy,6579063,feature envy,function,org.eclipse.ui.tests.decorators.DecoratorEnablementTestCase#testDisableDecorator,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/tests/org.eclipse.rap.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/decorators/DecoratorEnablementTestCase.java,83,87,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/tests/org.eclipse.rap.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/decorators/DecoratorEnablementTestCase.java/#L83-L87,1,1,none,False,none
6579063::long method,6579063,long method,function,org.eclipse.ui.tests.decorators.DecoratorEnablementTestCase#testDisableDecorator,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/tests/org.eclipse.rap.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/decorators/DecoratorEnablementTestCase.java,83,87,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/tests/org.eclipse.rap.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/decorators/DecoratorEnablementTestCase.java/#L83-L87,1,1,none,False,none
6579581::feature envy,6579581,feature envy,function,org.eclipse.xtext.web.example.entities.domainmodel.impl.OperationImpl#eStaticClass,git@github.com:eclipse/xtext-web.git,ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49,/org.eclipse.xtext.web.example.entities/src-gen/org/eclipse/xtext/web/example/entities/domainmodel/impl/OperationImpl.java,85,89,https://github.com/eclipse/xtext-web/blob/ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49/org.eclipse.xtext.web.example.entities/src-gen/org/eclipse/xtext/web/example/entities/domainmodel/impl/OperationImpl.java/#L85-L89,0,1,none,False,none
6579581::long method,6579581,long method,function,org.eclipse.xtext.web.example.entities.domainmodel.impl.OperationImpl#eStaticClass,git@github.com:eclipse/xtext-web.git,ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49,/org.eclipse.xtext.web.example.entities/src-gen/org/eclipse/xtext/web/example/entities/domainmodel/impl/OperationImpl.java,85,89,https://github.com/eclipse/xtext-web/blob/ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49/org.eclipse.xtext.web.example.entities/src-gen/org/eclipse/xtext/web/example/entities/domainmodel/impl/OperationImpl.java/#L85-L89,0,1,none,False,none
6579602::feature envy,6579602,feature envy,function,org.eclipse.xtext.web.example.entities.ide.contentassist.antlr.internal.InternalEntitiesParser.DFA21#specialStateTransition int|IntStream,git@github.com:eclipse/xtext-web.git,ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49,/org.eclipse.xtext.web.example.entities.ide/src-gen/org/eclipse/xtext/web/example/entities/ide/contentassist/antlr/internal/InternalEntitiesParser.java,60631,60671,https://github.com/eclipse/xtext-web/blob/ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49/org.eclipse.xtext.web.example.entities.ide/src-gen/org/eclipse/xtext/web/example/entities/ide/contentassist/antlr/internal/InternalEntitiesParser.java/#L60631-L60671,0,1,none,False,none
6579602::long method,6579602,long method,function,org.eclipse.xtext.web.example.entities.ide.contentassist.antlr.internal.InternalEntitiesParser.DFA21#specialStateTransition int|IntStream,git@github.com:eclipse/xtext-web.git,ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49,/org.eclipse.xtext.web.example.entities.ide/src-gen/org/eclipse/xtext/web/example/entities/ide/contentassist/antlr/internal/InternalEntitiesParser.java,60631,60671,https://github.com/eclipse/xtext-web/blob/ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49/org.eclipse.xtext.web.example.entities.ide/src-gen/org/eclipse/xtext/web/example/entities/ide/contentassist/antlr/internal/InternalEntitiesParser.java/#L60631-L60671,0,1,none,False,none
6579891::feature envy,6579891,feature envy,function,org.eclipse.ui.internal.PageLayout#setEditorAreaVisible boolean,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PageLayout.java,727,729,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PageLayout.java/#L727-L729,1,1,none,False,none
6579891::long method,6579891,long method,function,org.eclipse.ui.internal.PageLayout#setEditorAreaVisible boolean,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PageLayout.java,727,729,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PageLayout.java/#L727-L729,1,1,none,False,none
6581292::feature envy,6581292,feature envy,function,org.eclipse.ui.internal.activities.Activity#hashCode,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/activities/Activity.java,189,205,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/activities/Activity.java/#L189-L205,1,1,none,False,none
6581292::long method,6581292,long method,function,org.eclipse.ui.internal.activities.Activity#hashCode,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/activities/Activity.java,189,205,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/activities/Activity.java/#L189-L205,1,1,none,False,none
6583398::feature envy,6583398,feature envy,function,org.eclipse.ui.internal.expressions.LegacyViewContributionExpression#equals Object,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/expressions/LegacyViewContributionExpression.java,80,88,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/expressions/LegacyViewContributionExpression.java/#L80-L88,1,1,none,False,none
6583398::long method,6583398,long method,function,org.eclipse.ui.internal.expressions.LegacyViewContributionExpression#equals Object,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/expressions/LegacyViewContributionExpression.java,80,88,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/expressions/LegacyViewContributionExpression.java/#L80-L88,1,1,none,False,none
6589712::blob,6589712,blob,class,org.eclipse.ui.internal.dialogs.WorkbenchPreferencePage,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/dialogs/WorkbenchPreferencePage.java,41,395,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/dialogs/WorkbenchPreferencePage.java/#L41-L395,1,3,none,False,"none,major"
6589712::data class,6589712,data class,class,org.eclipse.ui.internal.dialogs.WorkbenchPreferencePage,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/dialogs/WorkbenchPreferencePage.java,41,395,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/dialogs/WorkbenchPreferencePage.java/#L41-L395,1,3,none,False,none
6589858::feature envy,6589858,feature envy,function,org.eclipse.ui.internal.presentations.AbstractTableInformationControl#inputChanged Object|Object,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/presentations/AbstractTableInformationControl.java,582,599,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/presentations/AbstractTableInformationControl.java/#L582-L599,1,3,none,False,none
6589858::long method,6589858,long method,function,org.eclipse.ui.internal.presentations.AbstractTableInformationControl#inputChanged Object|Object,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/presentations/AbstractTableInformationControl.java,582,599,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/presentations/AbstractTableInformationControl.java/#L582-L599,1,3,none,False,"none,minor"
6593325::feature envy,6593325,feature envy,function,com.epam.dlab.backendapi.resources.callback.azure.KeyUploaderCallbackAzure#loadKeyResponse UploadFileResult<EdgeInfoAzure>,git@github.com:epam/DLab.git,34483ee52cf8b79c4e51a54c82171564e5b8d50a,/services/self-service/src/main/java/com/epam/dlab/backendapi/resources/callback/azure/KeyUploaderCallbackAzure.java,55,64,https://github.com/epam/DLab/blob/34483ee52cf8b79c4e51a54c82171564e5b8d50a/services/self-service/src/main/java/com/epam/dlab/backendapi/resources/callback/azure/KeyUploaderCallbackAzure.java/#L55-L64,1,1,none,False,none
6593325::long method,6593325,long method,function,com.epam.dlab.backendapi.resources.callback.azure.KeyUploaderCallbackAzure#loadKeyResponse UploadFileResult<EdgeInfoAzure>,git@github.com:epam/DLab.git,34483ee52cf8b79c4e51a54c82171564e5b8d50a,/services/self-service/src/main/java/com/epam/dlab/backendapi/resources/callback/azure/KeyUploaderCallbackAzure.java,55,64,https://github.com/epam/DLab/blob/34483ee52cf8b79c4e51a54c82171564e5b8d50a/services/self-service/src/main/java/com/epam/dlab/backendapi/resources/callback/azure/KeyUploaderCallbackAzure.java/#L55-L64,1,1,none,False,none
6593393::blob,6593393,blob,class,com.epam.dlab.auth.SecurityUnauthorizedHandler,git@github.com:epam/DLab.git,34483ee52cf8b79c4e51a54c82171564e5b8d50a,/services/dlab-auth-common/src/main/java/com/epam/dlab/auth/SecurityUnauthorizedHandler.java,25,31,https://github.com/epam/DLab/blob/34483ee52cf8b79c4e51a54c82171564e5b8d50a/services/dlab-auth-common/src/main/java/com/epam/dlab/auth/SecurityUnauthorizedHandler.java/#L25-L31,1,1,none,False,none
6593393::data class,6593393,data class,class,com.epam.dlab.auth.SecurityUnauthorizedHandler,git@github.com:epam/DLab.git,34483ee52cf8b79c4e51a54c82171564e5b8d50a,/services/dlab-auth-common/src/main/java/com/epam/dlab/auth/SecurityUnauthorizedHandler.java,25,31,https://github.com/epam/DLab/blob/34483ee52cf8b79c4e51a54c82171564e5b8d50a/services/dlab-auth-common/src/main/java/com/epam/dlab/auth/SecurityUnauthorizedHandler.java/#L25-L31,1,1,none,False,none
